Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
BH,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,129.7712,130.0701,130.0701,129.7712,130.2442,130.1302,130.1302,129.7712,129.8852,130.4229,130.4229,130.4229,130.3089,130.4121,130.1132,133.6137,140.7395,137.0002,129.6572,130.4722,136.9293,131.1301,131.9128,139.2388,136.2822,132.5537,134.7985,131.6139,134.9834,138.527,138.527,136.99399999999997,133.7385,133.4997,129.8852,129.8852,133.3364,137.94,134.4565,132.9127,136.2221,131.0808,136.8091,139.3636,136.5811,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121
BI,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.0701,123.0016,103.1538,102.8508,102.076,92.82069999999999,107.6044,129.6572,130.2442,129.7712,129.8852,130.4229,130.4229,130.4229,130.3089,130.4121,130.1132,129.9992,129.7712,130.1302,130.1302,130.0701,130.1841,130.1841,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121
BJ,130.1302,130.1302,130.1302,130.1302,130.1302,130.1302,130.2442,109.89849999999998,108.96,124.17149999999998,125.04659999999998,102.35539999999999,54.93,98.46359999999999,102.3052,123.65329999999999,129.7712,129.8852,130.4229,130.4229,130.4229,130.3089,130.4121,130.1132,130.1132,129.9992,129.8852,129.8852,130.0701,130.1841,130.1841,130.1841,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.5862,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121
BK,130.1302,130.1302,130.1302,130.1302,130.3582,124.7456,101.7012,119.87140000000001,126.823,125.2854,124.87249999999999,107.5182,120.8883,124.58439999999999,125.193,106.7322,110.4793,129.0702,130.597,130.597,130.01,130.3089,130.4121,130.1132,130.1132,130.1132,129.8852,156.26659999999998,176.78869999999998,174.2836,172.72899999999998,182.89759999999998,166.8651,161.47879999999998,139.52689999999998,137.8691,129.8852,129.8852,160.767,171.33769999999998,160.8918,168.38109999999998,159.3049,167.2071,164.9731,167.80489999999998,172.7074,162.1906,171.6366,161.1306,167.7402,150.7232,129.8852,129.8852,129.8852,129.9992,129.9992,129.9992,129.9992,129.9992,129.9992,129.9992,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121,130.4121
BL,130.1302,130.1302,130.1302,130.2442,112.92429999999999,106.37780000000001,125.52419999999998,126.5734,122.4752,125.3994,125.3994,126.39929999999998,125.82309999999998,125.307,124.12219999999999,122.33959999999999,117.5018,101.74430000000001,124.87039999999999,129.8852,130.1841,130.2981,129.9992,129.9992,129.9992,129.9992,129.8852,144.3801,167.15779999999998,178.3864,175.6147,189.22369999999998,163.1797,142.7824,166.6093,157.4191,129.8852,129.8852,168.3919,169.16379999999998,164.44619999999998,169.3487,163.1474,171.37009999999998,164.8483,176.3866,169.1746,168.6369,169.46269999999998,163.84840000000003,168.5768,152.837,129.8852,129.8852,129.8852,125.73929999999999,118.7678,129.7712,129.8852,130.1841,119.24079999999998,125.6253,130.4121,130.4121,125.66839999999999,119.1807,130.5261,130.1132,130.1132,130.4121,130.2981,130.2981
BM,130.1302,130.2442,126.5004,103.4328,117.2784,125.3671,126.41009999999999,89.76799999999999,47.707300000000004,125.3994,125.3994,125.6983,132.1744,143.43880000000001,117.1189,80.1372,125.17139999999999,125.18219999999998,105.2962,113.8533,129.9884,129.8852,129.5863,129.9884,129.9884,129.9884,129.9884,130.2873,130.7002,131.7001,131.298,129.7712,129.7712,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,130.2981,129.8852,130.1841,129.8852,129.3691,129.8852,130.6571,130.6571,129.7712,130.1841,129.8852,130.1841,129.8852,129.8852,129.8852,111.10490000000001,156.9649,174.8711,117.48870000000001,119.99739999999998,117.1915,177.6967,140.39319999999998,116.88419999999999,111.33290000000001,157.3778,176.0559,117.6027,120.6876,129.8852,130.4121,130.1841,120.49369999999999
BN,130.1302,114.42330000000001,103.6861,125.1329,126.69819999999999,125.6983,126.11119999999998,96.3498,123.11149999999999,125.2854,125.3994,125.90480000000001,134.54399999999998,144.6128,135.3051,126.3393,125.18219999999998,124.88329999999998,125.06819999999999,115.56669999999998,104.20920000000001,126.7284,130.1132,130.10240000000002,130.3905,130.3905,130.3905,130.3905,130.3905,130.3905,130.10240000000002,129.9884,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,130.1841,130.1841,130.1841,130.1841,122.0403,127.3629,165.9827,189.43219999999997,197.0894,198.3882,151.1243,189.654,194.84459999999999,196.3714,175.529,167.8038,190.486,196.43149999999997,199.38809999999998,125.19399999999999,110.6568,129.78199999999998,129.8852,127.85479999999998
BO,105.9471,118.22279999999998,125.9695,130.5022,129.1002,129.7411,130.4421,126.9586,128.0186,128.4423,129.5562,131.5777,137.504,127.8408,137.7921,135.1752,126.15439999999998,128.5563,128.5563,129.95829999999998,126.96319999999999,107.2281,119.34119999999999,134.59210000000002,134.8802,130.6526,133.7663,133.7771,135.25,131.2935,133.9342,131.5924,135.0651,134.53820000000002,130.5386,133.4782,133.4243,134.8371,130.7666,134.54899999999998,131.8374,134.9511,134.891,130.6634,133.8372,133.5383,134.9942,131.11939999999998,134.891,131.7773,134.777,122.42089999999999,149.4649,197.8983,199.0122,201.87630000000001,198.4637,201.8224,200.2355,201.7515,202.1644,199.05069999999998,200.3495,199.6916,201.4634,198.34969999999998,201.0505,198.47449999999998,183.77779999999998,112.96679999999999,130.5925,133.4073
BP,161.4982,143.3061,113.3594,131.51190000000003,124.9623,141.4095,140.5128,108.9837,107.4156,158.55859999999998,143.8931,113.22380000000001,118.427,125.01620000000001,129.0749,138.4699,108.64169999999999,106.3664,157.3954,143.48020000000002,112.5444,133.22359999999998,125.35820000000001,143.3492,141.53879999999998,109.45049999999999,109.0286,156.6558,143.50629999999998,113.57039999999999,134.8474,126.15620000000001,142.8053,141.89159999999998,110.08059999999999,108.5664,156.8946,143.39229999999998,113.9294,134.8366,125.58000000000001,143.4354,142.0657,110.7,108.3815,156.9547,143.9192,112.81549999999999,134.9075,126.04220000000001,144.38139999999999,142.4786,110.8372,107.7037,157.2876,143.31689999999998,113.3163,135.0555,127.4289,144.0564,142.9255,110.36420000000001,108.3724,158.4338,144.4154,113.6044,132.8816,126.77720000000001,143.3554,141.01189999999997,110.5752,104.7409
BQ,146.98350000000002,129.9655,108.3276,137.0599,112.26079999999999,127.2862,124.1016,119.1892,100.1974,142.1411,130.1396,107.4417,137.70080000000002,112.78769999999999,128.2322,124.8735,119.7439,101.4962,141.57569999999998,130.0256,107.3385,138.1846,113.3038,129.058,124.6778,119.97189999999999,100.37149999999998,141.3584,129.7698,108.0395,137.77169999999998,113.3038,127.94409999999999,125.0907,121.15669999999999,100.37149999999998,141.6681,127.83009999999999,108.2244,137.70080000000002,112.82,128.16129999999998,123.6779,121.0535,100.2575,141.5433,129.6558,108.0503,136.9998,114.48859999999999,128.8623,124.28649999999999,119.7439,100.5887,140.73909999999998,129.6558,107.1105,135.88589999999996,113.31459999999998,127.6344,124.1016,118.858,100.59949999999999,140.7714,128.944,106.92559999999999,137.9889,114.4778,127.1183,123.49299999999998,118.33109999999999,95.9698
BR,131.05249999999998,101.4576,116.8043,110.6128,101.36959999999999,104.48509999999999,102.46199999999999,119.97540000000001,79.4661,127.80779999999999,100.9846,117.51610000000001,110.71600000000001,101.0492,104.9581,101.98899999999999,120.50229999999999,80.7541,126.75399999999999,100.6318,118.5268,110.53110000000001,100.67939999999999,103.48519999999999,102.576,119.91529999999999,78.6726,127.5367,101.63169999999998,117.929,109.0259,101.3373,103.5992,102.46199999999999,119.4423,80.2595,128.2269,101.3436,117.9398,110.7869,101.5761,104.01209999999999,102.27709999999999,119.7474,79.8466,128.1668,101.9414,118.58070000000001,108.955,101.63619999999999,103.42509999999999,102.69,119.95839999999998,80.3304,126.70009999999999,101.3436,117.342,108.7701,102.82099999999998,103.77329999999999,102.21699999999998,120.7411,79.9714,127.52590000000001,101.5716,117.9398,110.02579999999999,102.56519999999999,103.48519999999999,102.09219999999999,119.55630000000001,76.2599
BS,155.8408,138.838,112.4565,133.7721,123.8422,137.8381,141.31079999999997,107.80969999999999,108.7252,152.5853,139.24009999999998,113.70139999999999,136.402,123.4401,137.7672,141.9517,108.6247,108.9532,150.7704,138.365,113.8863,137.33100000000002,124.0702,137.75639999999999,142.41389999999998,108.2226,109.7251,152.2972,139.77779999999998,114.6412,134.69029999999998,122.6251,137.55,141.72369999999998,107.8313,108.36619999999999,150.18339999999998,140.9518,113.5982,135.01699999999997,123.2444,136.2512,139.3218,108.3582,108.69739999999999,150.6995,138.24020000000002,113.1853,133.5764,123.7713,137.2403,142.0719,107.60329999999999,108.87150000000001,148.94469999999998,138.4359,113.11439999999999,136.875,124.554,138.365,141.59890000000001,107.27660000000002,109.0071,151.6563,137.7133,113.2176,136.77179999999998,124.0271,136.84279999999998,139.6792,111.0698,107.8115
BT,103.066,86.7319,71.7792,84.2124,85.10910000000001,85.846,85.1773,71.9839,69.56669999999998,99.7782,85.55789999999999,70.2632,84.4943,83.3373,84.3731,84.88919999999999,72.5709,68.311,98.0064,85.44389999999999,70.4481,85.09209999999999,84.462,85.25899999999999,84.59029999999998,72.09790000000001,68.6099,100.6964,86.07400000000001,72.56190000000001,84.67919999999998,83.3481,84.28059999999999,85.3514,72.1257,66.6702,99.1804,86.77499999999999,71.8393,82.69019999999999,82.0493,86.188,85.4762,71.6527,68.0121,99.1912,85.3622,70.85019999999999,81.6472,83.87499999999999,85.96000000000001,83.9925,72.158,68.197,98.0387,84.9431,69.7902,84.93499999999999,84.348,86.302,85.1773,72.38600000000001,68.1261,99.47930000000001,84.672,70.4481,83.9351,84.462,86.19879999999999,84.7367,71.3861,64.8275
BU,20.138099999999998,21.0949,19.6713,19.3724,19.6713,19.3724,19.6821,19.867,20.095,19.394,19.279999999999998,18.5081,18.725299999999997,18.312399999999997,18.611299999999996,18.611299999999996,18.611299999999996,18.312399999999997,18.611299999999996,18.611299999999996,18.611299999999996,18.312399999999997,18.312399999999997,18.312399999999997,18.611299999999996,18.312399999999997,18.611299999999996,18.312399999999997,18.611299999999996,18.611299999999996,18.611299999999996,18.312399999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.024299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.4973,18.611299999999996,18.138299999999997,18.138299999999997,18.4372,18.5081,18.3232,18.5081,18.3232,18.024299999999997,18.3833,18.3833,18.3833,18.138299999999997,18.5512,18.5512,18.5512,18.138299999999997,18.024299999999997,17.9103,18.1984,18.611299999999996,18.611299999999996,18.7361,18.2092,18.3232,18.3232,18.3232,18.3232,18.2092,18.682199999999998
BV,19.138199999999998,18.138299999999997,17.725399999999997,18.312399999999997,18.312399999999997,18.312399999999997,17.725399999999997,17.725399999999997,17.725399999999997,17.725399999999997,17.725399999999997,18.024299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.138299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.024299999999997,18.2092,18.394099999999998,18.5081
Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
AA,15.5021,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
AB,15.5021,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
AC,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895
AD,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,131.84189999999998,132.2548,134.3964,133.9126,133.3256,135.98329999999999,137.46699999999998,132.14079999999998,137.7551,133.9126,138.054,133.9126,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,134.3255,131.65699999999998,133.6137,137.7551,133.9126,137.7551,135.2823,133.9126,130.7711,133.7986,137.6411,130.3582,129.8852,129.8852,129.8852,129.9992,134.1406,138.168,134.2546,137.695,135.68439999999998,133.0267,135.0974,137.8691,137.5702,130.5261,130.1132,129.8852,129.8852,129.8852,129.8852,129.8852
AE,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,160.408,218.9638,212.2895,208.62109999999998,207.8985,210.6918,203.88189999999997,150.7232,208.2621,166.91899999999998,179.7022,198.8546,130.369,129.6464,130.2442,129.8852,129.8852,129.8852,129.7712,130.0593,130.0593,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.7712,129.8852,129.8852,129.8852,129.7712,129.7712,129.7712,192.69639999999998,206.07739999999998,216.54489999999998,180.5881,201.5339,218.3768,206.42559999999997,189.028,142.9673,191.69650000000001,175.39749999999998,171.4625,129.8852,129.7712,129.7712,129.8852,137.9292,206.7676,138.3421,208.1373,170.3594,219.45839999999998,214.0721,217.0888,164.93,130.8851,130.1132,129.9992,129.8852,129.8852,129.8852,129.8852
AF,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,144.0812,174.38680000000002,176.9305,177.6423,184.9144,174.27280000000002,191.5286,146.8098,205.4257,152.7939,189.6428,172.71820000000002,157.1633,163.25060000000002,130.8312,129.8852,129.8852,129.8852,130.255,144.4893,114.8193,135.0974,135.0974,150.9512,165.6202,147.6957,164.9084,142.6684,129.7712,129.8852,129.8852,129.7712,129.7712,129.7712,148.8096,144.62509999999997,151.6522,190.9308,159.821,153.90779999999998,160.408,153.83689999999999,194.8981,154.8969,158.93509999999998,133.0267,129.7712,129.7712,129.7712,129.7003,129.8852,150.6954,141.01059999999998,205.8063,178.9904,178.3002,186.2132,187.6861,186.9312,131.1301,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
